name, lat (degrees), lon (degrees), alt (feet), trk (degrees), gs (knots), vs (f/m), time (s)
TRAF1, 37.02810942, -76.59392623, 656.36590000, -19.03359160, 29.41572401, 0.00000000, 608.0
TRAF3, 37.02505159, -76.59118977, 753.78190000, 55.18418927, 34.99997803, 0.00000000, 609.0
TRAF2, 37.01676632, -76.58356131, 656.36590000, 30.73538534, 27.08744650, 0.00000000, 609.0
TRAF1, 37.02823816, -76.59398186, 656.36590000, -19.03362510, 29.41572401, 0.00000000, 609.0
TRAF3, 37.02512631, -76.59101029, 753.78190000, 69.73575089, 34.99997803, 0.00000000, 610.0
TRAF2, 37.01687411, -76.58348105, 656.36590000, 30.73543366, 27.08744650, 0.00000000, 610.0
TRAF1, 37.02836690, -76.59403749, 656.36590000, -19.03365860, 29.41572401, 0.00000000, 610.0
TRAF3, 37.02516263, -76.59081305, 751.49578369, 84.28731250, 34.99997803, -328.64189439, 611.0
TRAF2, 37.01698190, -76.58340078, 656.36590000, 30.73548199, 27.08744649, 0.00000000, 611.0
TRAF1, 37.02849564, -76.59409312, 656.36590000, -19.03369210, 29.41572401, 0.00000000, 611.0
TRAF3, 37.02515822, -76.59061071, 744.44995884, 98.83887412, 34.99997803, -437.91371005, 612.0
TRAF2, 37.01708969, -76.58332051, 656.36590000, 30.73553031, 27.08744650, 0.00000000, 612.0
TRAF1, 37.02862438, -76.59414875, 656.36590000, -19.03372561, 29.41572401, 0.00000000, 612.0
TRAF3, 37.02511336, -76.59041625, 737.15139700, 113.39043573, 34.99997803, -437.91371005, 613.0
TRAF2, 37.01719748, -76.58324024, 656.36590000, 30.73557864, 27.08744649, 0.00000000, 613.0
TRAF1, 37.02875311, -76.59420438, 656.36590000, -19.03375911, 29.41572401, 0.00000000, 613.0
TRAF3, 37.02497595, -76.59005744, 722.55427334, 115.72155760, 31.73508659, -437.91371005, 614.0
TRAF2, 37.01730527, -76.58315997, 656.36590000, 30.73562697, 27.08744650, 0.00000000, 614.0
TRAF1, 37.02888185, -76.59426002, 656.36590000, -19.03379261, 29.41572401, 0.00000000, 614.0
TRAF3, 37.02497595, -76.59005744, 722.55427334, 115.72155760, 31.73508659, -437.91371005, 615.0
TRAF2, 37.01734792, -76.58312821, 656.36590000, 30.73564609, 28.39275789, 0.00000000, 615.0
TRAF1, 37.02901059, -76.59431565, 656.36590000, -19.03382612, 29.41572401, 0.00000000, 615.0
TRAF3, 37.02485340, -76.58973881, 707.95714967, 115.72238859, 30.37668281, -437.91371005, 616.0
TRAF2, 37.01746091, -76.58304407, 656.36590000, 30.73569675, 28.39275789, 0.00000000, 616.0
TRAF1, 37.02913933, -76.59437128, 656.36590000, -19.03385961, 29.41572401, 0.00000000, 616.0
TRAF3, 37.02479236, -76.58958012, 700.65858783, 115.72248415, 30.37668281, -437.91371005, 617.0
TRAF2, 37.01757389, -76.58295993, 656.36590000, 30.73574740, 28.39275789, 0.00000000, 617.0
TRAF1, 37.02926807, -76.59442691, 656.36590000, -19.03389311, 29.41572401, 0.00000000, 617.0
TRAF3, 37.02473133, -76.58942142, 693.36002600, 115.72257971, 30.37668281, -437.91371005, 618.0
TRAF2, 37.01768687, -76.58287579, 656.36590000, 30.73579806, 28.39275789, 0.00000000, 618.0
TRAF1, 37.02939690, -76.59448516, 656.36590000, -24.24898715, 29.99994385, 0.00000000, 618.0
TRAF3, 37.02467029, -76.58926273, 686.06146417, 115.72267527, 30.37668281, -437.91371005, 619.0
TRAF2, 37.01779986, -76.58279165, 656.36590000, 30.73584872, 28.39275789, 0.00000000, 619.0
TRAF1, 37.02939690, -76.59448516, 656.36590000, -24.24898715, 29.99994385, 0.00000000, 619.0
TRAF3, 37.02460925, -76.58910404, 678.76290233, 115.72277083, 30.37668281, -437.91371005, 620.0
TRAF2, 37.01791284, -76.58270751, 656.36590000, 30.73589937, 28.39275789, 0.00000000, 620.0
TRAF1, 37.02951330, -76.59457890, 656.36590000, -41.22583015, 29.99994385, 0.00000000, 620.0
TRAF3, 37.02454822, -76.58894535, 671.46434050, 115.72286638, 30.37668282, -437.91371005, 621.0
TRAF2, 37.01802582, -76.58262337, 656.36590000, 30.73595003, 28.39275789, 0.00000000, 621.0
TRAF1, 37.02960278, -76.59471113, 656.36590000, -58.20267315, 29.99994385, 0.00000000, 621.0
TRAF3, 37.02446537, -76.58877536, 664.16577866, 128.47437455, 35.00010080, -437.91371005, 622.0
TRAF2, 37.01813881, -76.58253924, 656.36590000, 30.73600069, 28.39275789, 0.00000000, 622.0
TRAF1, 37.02965754, -76.59487032, 656.36590000, -75.17951616, 29.99994385, 0.00000000, 622.0
TRAF3, 37.02446537, -76.58877536, 664.16577866, 128.47437455, 35.00010080, -437.91371005, 623.0
TRAF2, 37.01825179, -76.58245510, 656.36590000, 30.73605135, 28.39275789, 0.00000000, 623.0
TRAF1, 37.02967280, -76.59504260, 656.36590000, -92.15635916, 29.99994385, 0.00000000, 623.0
TRAF3, 37.02434961, -76.58863412, 656.86721683, 143.02588513, 35.00010080, -437.91371005, 624.0
TRAF2, 37.01836478, -76.58237096, 656.36590000, 30.73610200, 28.39275789, 0.00000000, 624.0
TRAF1, 37.02964723, -76.59521296, 656.36590000, -109.13320216, 29.99994385, 0.00000000, 624.0
TRAF3, 37.02420924, -76.58853384, 651.28620426, 157.57739570, 35.00010080, -153.05574554, 625.0
TRAF2, 37.01847776, -76.58228682, 656.36590000, 30.73615266, 28.39275789, 0.00000000, 625.0
TRAF1, 37.02952320, -76.59549886, 656.36590000, -120.57571884, 27.14023372, 0.00000000, 625.0
TRAF3, 37.02405325, -76.58848095, 651.50510088, 172.12890628, 35.00010080, 85.26678589, 626.0
TRAF2, 37.01859074, -76.58220267, 656.36590000, 30.73620332, 28.39275789, 0.00000000, 626.0
TRAF1, 37.02945929, -76.59563437, 656.36590000, -120.57580045, 27.14023372, 0.00000000, 626.0
TRAF3, 37.02389166, -76.58847885, 652.92621398, -173.31958315, 35.00010080, 85.26678589, 627.0
TRAF2, 37.01870373, -76.58211853, 656.36590000, 30.73625399, 28.39275789, 0.00000000, 627.0
TRAF1, 37.02939537, -76.59576988, 656.36590000, -120.57588205, 27.14023372, 0.00000000, 627.0
TRAF3, 37.02358706, -76.58858519, 655.76844018, -162.28849209, 33.72600609, 85.26678589, 628.0
TRAF2, 37.01882170, -76.58203700, 656.36590000, 22.93135793, 29.99999544, 0.00000000, 628.0
TRAF1, 37.02933146, -76.59590538, 656.36590000, -120.57596366, 27.14023372, 0.00000000, 628.0
TRAF3, 37.02343832, -76.58864468, 657.18955327, -162.28852792, 33.72600609, 85.26678589, 629.0
TRAF2, 37.01882170, -76.58203700, 656.36590000, 22.93135793, 29.99999544, 0.00000000, 629.0
TRAF1, 37.02926754, -76.59604089, 656.36590000, -120.57604526, 27.14023372, 0.00000000, 629.0
TRAF3, 37.02328958, -76.58870418, 658.61066637, -162.28856374, 33.72600609, 85.26678589, 630.0
TRAF2, 37.01895571, -76.58199378, 656.36590000, 5.95454412, 29.99999544, 0.00000000, 630.0
TRAF1, 37.02920363, -76.59617640, 656.36590000, -120.57612687, 27.14023372, 0.00000000, 630.0
TRAF3, 37.02314084, -76.58876367, 657.73778807, -162.28859957, 33.72600609, 65.76862264, 631.0
TRAF2, 37.01909395, -76.58200144, 656.36590000, -11.02226969, 29.99999544, 0.00000000, 631.0
TRAF1, 37.02913971, -76.59631190, 656.36590000, -120.57620847, 27.14023372, 0.00000000, 631.0
TRAF3, 37.02299211, -76.58882317, 658.83393178, -162.28863539, 33.72600609, 65.76862264, 632.0
TRAF2, 37.01922439, -76.58205932, 656.36590000, -27.99908349, 29.99999544, 0.00000000, 632.0
TRAF1, 37.02907580, -76.59644741, 656.36590000, -120.57629008, 27.14023372, 0.00000000, 632.0
TRAF3, 37.02284337, -76.58888267, 659.93007549, -162.28867122, 33.72600609, 65.76862264, 633.0
TRAF2, 37.01933565, -76.58216239, 656.36590000, -44.97589730, 29.99999544, 0.00000000, 633.0
TRAF1, 37.02901188, -76.59658291, 656.36590000, -120.57637168, 27.14023372, 0.00000000, 633.0
TRAF3, 37.02269463, -76.58894216, 661.02621920, -162.28870704, 33.72600609, 65.76862264, 634.0
TRAF2, 37.01941803, -76.58230164, 656.36590000, -61.95271111, 29.99999544, 0.00000000, 634.0
TRAF1, 37.02894796, -76.59671842, 656.36590000, -120.57645329, 27.14023372, 0.00000000, 634.0
TRAF3, 37.02254589, -76.58900166, 662.12236291, -162.28874287, 33.72600609, 65.76862264, 635.0
TRAF2, 37.01946435, -76.58246496, 656.36590000, -78.92952491, 29.99999544, 0.00000000, 635.0
TRAF1, 37.02888405, -76.59685392, 656.36590000, -120.57653489, 27.14023372, 0.00000000, 635.0
TRAF3, 37.02239715, -76.58906115, 663.21850662, -162.28877869, 33.72600609, 65.76862264, 636.0
TRAF2, 37.01949281, -76.58280584, 656.36590000, -84.49379374, 27.38652357, 0.00000000, 636.0
TRAF1, 37.02882013, -76.59698943, 656.36590000, -120.57661649, 27.14023372, 0.00000000, 636.0
TRAF3, 37.02224842, -76.58912064, 664.31465033, -162.28881451, 33.72600609, 65.76862264, 637.0
TRAF2, 37.01949281, -76.58280584, 656.36590000, -84.49379374, 27.38652357, 0.00000000, 637.0
TRAF1, 37.02875621, -76.59712493, 656.36590000, -120.57669810, 27.14023372, 0.00000000, 637.0
TRAF3, 37.02209968, -76.58918014, 665.41079404, -162.28885033, 33.72600609, 65.76862264, 638.0
TRAF2, 37.01951584, -76.58310518, 656.36590000, -84.49472821, 25.76286904, 0.00000000, 638.0
TRAF1, 37.02869230, -76.59726043, 656.36590000, -120.57677970, 27.14023372, 0.00000000, 638.0
TRAF3, 37.02195094, -76.58923963, 666.50693775, -162.28888616, 33.72600609, 65.76862264, 639.0
TRAF2, 37.01952729, -76.58325388, 656.36590000, -84.49481774, 25.76286904, 0.00000000, 639.0
TRAF1, 37.02862838, -76.59739594, 656.36590000, -120.57686130, 27.14023372, 0.00000000, 639.0
TRAF3, 37.02180220, -76.58929913, 667.60308146, -162.28892198, 33.72600609, 65.76862264, 640.0
TRAF2, 37.01953873, -76.58340257, 656.36590000, -84.49490726, 25.76286904, 0.00000000, 640.0
TRAF1, 37.02856446, -76.59753144, 656.36590000, -120.57694290, 27.14023372, 0.00000000, 640.0
TRAF3, 37.02165346, -76.58935862, 668.69922518, -162.28895780, 33.72600609, 65.76862264, 641.0
TRAF2, 37.01955017, -76.58355127, 656.36590000, -84.49499679, 25.76286904, 0.00000000, 641.0
TRAF1, 37.02853763, -76.59758833, 656.36590000, -120.57697716, 28.47419719, 0.00000000, 641.0
TRAF3, 37.02150472, -76.58941811, 669.79536889, -162.28899362, 33.72600609, 65.76862264, 642.0
TRAF2, 37.01956161, -76.58369996, 656.36590000, -84.49508632, 25.76286904, 0.00000000, 642.0
TRAF1, 37.02847057, -76.59773050, 656.36590000, -120.57706277, 28.47419719, 0.00000000, 642.0
TRAF3, 37.02135599, -76.58947761, 670.89151260, -162.28902943, 33.72600609, 65.76862264, 643.0
TRAF2, 37.01957305, -76.58384866, 656.36590000, -84.49517585, 25.76286904, 0.00000000, 643.0
TRAF1, 37.02840351, -76.59787266, 656.36590000, -120.57714839, 28.47419719, 0.00000000, 643.0
TRAF3, 37.02121313, -76.58953128, 671.98765631, -163.96283180, 31.30933382, 65.76862264, 644.0
TRAF2, 37.01958450, -76.58399735, 656.36590000, -84.49526537, 25.76286904, 0.00000000, 644.0
TRAF1, 37.02833645, -76.59801482, 656.36590000, -120.57723400, 28.47419719, 0.00000000, 644.0
TRAF3, 37.02107382, -76.58958143, 673.08380002, -163.96286200, 31.30933382, 65.76862264, 645.0
TRAF2, 37.01959594, -76.58414605, 656.36590000, -84.49535490, 25.76286904, 0.00000000, 645.0
TRAF1, 37.02826939, -76.59815698, 656.36590000, -120.57731961, 28.47419719, 0.00000000, 645.0
TRAF3, 37.02093451, -76.58963159, 674.17994373, -163.96289220, 31.30933382, 65.76862264, 646.0
TRAF2, 37.01960738, -76.58429474, 656.36590000, -84.49544443, 25.76286904, 0.00000000, 646.0
TRAF1, 37.02820233, -76.59829915, 656.36590000, -120.57740522, 28.47419719, 0.00000000, 646.0
TRAF3, 37.02079520, -76.58968174, 675.27608744, -163.96292240, 31.30933382, 65.76862264, 647.0
TRAF2, 37.01961882, -76.58444344, 656.36590000, -84.49553396, 25.76286904, 0.00000000, 647.0
TRAF1, 37.02813527, -76.59844131, 656.36590000, -120.57749083, 28.47419719, 0.00000000, 647.0
TRAF3, 37.02065589, -76.58973189, 676.37223115, -163.96295260, 31.30933382, 65.76862264, 648.0
TRAF2, 37.01963026, -76.58459213, 656.36590000, -84.49562348, 25.76286904, 0.00000000, 648.0
TRAF1, 37.02806821, -76.59858347, 656.36590000, -120.57757644, 28.47419719, 0.00000000, 648.0
TRAF3, 37.02051658, -76.58978205, 677.46837486, -163.96298279, 31.30933382, 65.76862264, 649.0
TRAF2, 37.01964170, -76.58474083, 656.36590000, -84.49571301, 25.76286904, 0.00000000, 649.0
TRAF1, 37.02800115, -76.59872563, 656.36590000, -120.57766206, 28.47419719, 0.00000000, 649.0
TRAF3, 37.02037727, -76.58983220, 678.56451857, -163.96301299, 31.30933382, 65.76862264, 650.0
TRAF2, 37.01965314, -76.58488952, 656.36590000, -84.49580254, 25.76286904, 0.00000000, 650.0
TRAF1, 37.02793409, -76.59886779, 656.36590000, -120.57774767, 28.47419719, 0.00000000, 650.0
TRAF3, 37.02023796, -76.58988236, 679.66066228, -163.96304319, 31.30933382, 65.76862264, 651.0
TRAF2, 37.01966458, -76.58503822, 656.36590000, -84.49589207, 25.76286904, 0.00000000, 651.0
TRAF1, 37.02786703, -76.59900996, 656.36590000, -120.57783327, 28.47419719, 0.00000000, 651.0
TRAF3, 37.02009865, -76.58993251, 680.75680599, -163.96307339, 31.30933382, 65.76862264, 652.0
TRAF2, 37.01967602, -76.58518691, 656.36590000, -84.49598159, 25.76286904, 0.00000000, 652.0
TRAF1, 37.02779997, -76.59915212, 656.36590000, -120.57791888, 28.47419719, 0.00000000, 652.0
TRAF3, 37.01995934, -76.58998266, 675.15750390, -163.96310358, 31.30933382, 51.94414947, 653.0
TRAF2, 37.01968746, -76.58533561, 656.36590000, -84.49607112, 25.76286904, 0.00000000, 653.0
TRAF1, 37.02773153, -76.59929525, 656.36590000, -123.91250536, 29.99947051, 0.00000000, 653.0
TRAF3, 37.01982003, -76.59003281, 676.02323972, -163.96313378, 31.30933382, 51.94414947, 654.0
TRAF2, 37.01969890, -76.58548430, 656.36590000, -84.49616065, 25.76286904, 0.00000000, 654.0
TRAF1, 37.02773153, -76.59929525, 656.36590000, -123.91250536, 29.99947051, 0.00000000, 654.0
TRAF3, 37.01968072, -76.59008297, 676.88897554, -163.96316398, 31.30933382, 51.94414947, 655.0
TRAF2, 37.01971034, -76.58563300, 656.36590000, -84.49625018, 25.76286904, 0.00000000, 655.0
TRAF1, 37.02763822, -76.59942325, 656.36590000, -140.88961623, 29.99947051, 0.00000000, 655.0
TRAF3, 37.01954141, -76.59013312, 677.75471137, -163.96319417, 31.30933382, 51.94414947, 656.0
TRAF2, 37.01972178, -76.58578170, 656.36590000, -84.49633971, 25.76286904, 0.00000000, 656.0
TRAF1, 37.02751914, -76.59951154, 656.36590000, -157.86672710, 29.99947051, 0.00000000, 656.0
TRAF3, 37.01940210, -76.59018327, 678.62044719, -163.96322437, 31.30933382, 51.94414947, 657.0
TRAF2, 37.01973322, -76.58593039, 656.36590000, -84.49642923, 25.76286904, 0.00000000, 657.0
TRAF1, 37.02738466, -76.59955242, 656.36590000, -174.84383798, 29.99947051, 0.00000000, 657.0
TRAF3, 37.01926279, -76.59023342, 679.48618302, -163.96325456, 31.30933382, 51.94414947, 658.0
TRAF2, 37.01974466, -76.58607909, 656.36590000, -84.49651876, 25.76286904, 0.00000000, 658.0
TRAF1, 37.02724652, -76.59954235, 656.36590000, 168.17905115, 29.99947051, 0.00000000, 658.0
TRAF3, 37.01912348, -76.59028358, 680.35191884, -163.96328476, 31.30933382, 51.94414947, 659.0
TRAF2, 37.01975610, -76.58622778, 656.36590000, -84.49660829, 25.76286904, 0.00000000, 659.0
TRAF1, 37.02711674, -76.59948219, 656.36590000, 151.20194028, 29.99947051, 0.00000000, 659.0
TRAF3, 37.01898417, -76.59033373, 681.21765467, -163.96331496, 31.30933382, 51.94414947, 660.0
TRAF2, 37.01976754, -76.58637648, 656.36590000, -84.49669782, 25.76286904, 0.00000000, 660.0
TRAF1, 37.02700665, -76.59937718, 656.36590000, 134.22482941, 29.99947051, 0.00000000, 660.0
TRAF3, 37.01884486, -76.59038388, 682.08339049, -163.96334515, 31.30933382, 51.94414947, 661.0
TRAF2, 37.01977898, -76.58652517, 656.36590000, -84.49678735, 25.76286904, 0.00000000, 661.0
TRAF1, 37.02683426, -76.59911088, 656.36590000, 128.55470307, 27.41021727, 0.00000000, 661.0
TRAF3, 37.01870555, -76.59043403, 682.94912632, -163.96337534, 31.30933382, 51.94414947, 662.0
TRAF2, 37.01979041, -76.58667387, 656.36590000, -84.49687688, 25.76286904, 0.00000000, 662.0
TRAF1, 37.02683426, -76.59911088, 656.36590000, 128.55470307, 27.41021727, 0.00000000, 662.0
TRAF3, 37.01856624, -76.59048418, 683.81486214, -163.96340554, 31.30933382, 51.94414947, 663.0
TRAF2, 37.01980185, -76.58682257, 656.36590000, -84.49696640, 25.76286904, 0.00000000, 663.0
TRAF1, 37.02668708, -76.59887957, 656.36590000, 128.55539846, 25.18538349, 0.00000000, 663.0
TRAF3, 37.01842693, -76.59053433, 684.68059796, -163.96343574, 31.30933382, 51.94414947, 664.0
TRAF2, 37.01981329, -76.58697126, 656.36590000, -84.49705593, 25.76286904, 0.00000000, 664.0
TRAF1, 37.02661441, -76.59876536, 656.36590000, 128.55546724, 25.18538349, 0.00000000, 664.0
TRAF3, 37.01828762, -76.59058449, 685.54633379, -163.96346593, 31.30933382, 51.94414947, 665.0
TRAF2, 37.01982473, -76.58711996, 656.36590000, -84.49714546, 25.76286904, 0.00000000, 665.0
TRAF1, 37.02654174, -76.59865114, 656.36590000, 128.55553601, 25.18538349, 0.00000000, 665.0
TRAF3, 37.01814831, -76.59063464, 686.41206961, -163.96349613, 31.30933382, 51.94414947, 666.0
TRAF2, 37.01983617, -76.58726865, 656.36590000, -84.49723499, 25.76286904, 0.00000000, 666.0
TRAF1, 37.02646906, -76.59853693, 656.36590000, 128.55560479, 25.18538349, 0.00000000, 666.0
TRAF3, 37.01800900, -76.59068479, 687.27780544, -163.96352632, 31.30933382, 51.94414947, 667.0
TRAF2, 37.01984760, -76.58741735, 656.36590000, -84.49732452, 25.76286904, 0.00000000, 667.0
TRAF1, 37.02639639, -76.59842272, 656.36590000, 128.55567356, 25.18538349, 0.00000000, 667.0
TRAF3, 37.01786969, -76.59073494, 688.14354126, -163.96355651, 31.30933382, 51.94414947, 668.0
TRAF2, 37.01985904, -76.58756604, 656.36590000, -84.49741405, 25.76286904, 0.00000000, 668.0
TRAF1, 37.02632372, -76.59830851, 656.36590000, 128.55574234, 25.18538349, 0.00000000, 668.0
TRAF3, 37.01773038, -76.59078509, 689.00927709, -163.96358670, 31.30933382, 51.94414947, 669.0
TRAF2, 37.01987048, -76.58771474, 656.36590000, -84.49750357, 25.76286904, 0.00000000, 669.0
TRAF1, 37.02625104, -76.59819430, 656.36590000, 128.55581111, 25.18538349, 0.00000000, 669.0
TRAF3, 37.01759107, -76.59083524, 689.87501291, -163.96361690, 31.30933382, 51.94414947, 670.0
TRAF2, 37.01988191, -76.58786344, 656.36590000, -84.49759310, 25.76286904, 0.00000000, 670.0
TRAF1, 37.02617837, -76.59808009, 656.36590000, 128.55587989, 25.18538349, 0.00000000, 670.0
TRAF3, 37.01745176, -76.59088539, 690.74074874, -163.96364709, 31.30933382, 51.94414947, 671.0
TRAF2, 37.01988344, -76.58788325, 656.36590000, -84.49757682, 27.17101152, 0.00000000, 671.0
TRAF1, 37.02610570, -76.59796588, 656.36590000, 128.55594866, 25.18538349, 0.00000000, 671.0
TRAF3, 37.01730420, -76.59095231, 691.60648456, -153.50843014, 34.99995977, 51.94414947, 672.0
TRAF2, 37.01989550, -76.58804008, 656.36590000, -84.49767124, 27.17101152, 0.00000000, 672.0
TRAF1, 37.02603302, -76.59785167, 656.36590000, 128.55601744, 25.18538349, 0.00000000, 672.0
TRAF3, 37.01730420, -76.59095231, 691.60648456, -153.50843014, 34.99995977, 51.94414947, 673.0
TRAF2, 37.01990756, -76.58819690, 656.36590000, -84.49776566, 27.17101152, 0.00000000, 673.0
TRAF1, 37.02596035, -76.59773747, 656.36590000, 128.55608621, 25.18538349, 0.00000000, 673.0
TRAF3, 37.01716986, -76.59106481, 692.47222038, -138.95686093, 34.99995977, 51.94414947, 674.0
TRAF2, 37.01991962, -76.58835372, 656.36590000, -84.49786008, 27.17101152, 0.00000000, 674.0
TRAF1, 37.02588767, -76.59762326, 656.36590000, 128.55615499, 25.18538349, 0.00000000, 674.0
TRAF3, 37.01706240, -76.59121596, 693.33795621, -124.40529172, 34.99995977, 51.94414947, 675.0
TRAF2, 37.01993168, -76.58851055, 656.36590000, -84.49795451, 27.17101152, 0.00000000, 675.0
TRAF1, 37.02581500, -76.59750905, 656.36590000, 128.55622376, 25.18538349, 0.00000000, 675.0
TRAF3, 37.01698870, -76.59139609, 694.20369203, -109.85372251, 34.99995977, 51.94414947, 676.0
TRAF2, 37.01994374, -76.58866737, 656.36590000, -84.49804893, 27.17101152, 0.00000000, 676.0
TRAF1, 37.02574233, -76.59739484, 656.36590000, 128.55629253, 25.18538349, 0.00000000, 676.0
TRAF3, 37.01695351, -76.59159362, 695.06942786, -95.30215330, 34.99995977, 51.94414947, 677.0
TRAF2, 37.01995581, -76.58882419, 656.36590000, -84.49814335, 27.17101152, 0.00000000, 677.0
TRAF1, 37.02566965, -76.59728063, 656.36590000, 128.55636131, 25.18538349, 0.00000000, 677.0
TRAF3, 37.01695908, -76.59179590, 695.93516368, -80.75058410, 34.99995977, 51.94414947, 678.0
TRAF2, 37.01996787, -76.58898102, 656.36590000, -84.49823777, 27.17101152, 0.00000000, 678.0
TRAF1, 37.02559698, -76.59716642, 656.36590000, 128.55643008, 25.18538349, 0.00000000, 678.0
TRAF3, 37.01700504, -76.59198993, 696.80089951, -66.19901489, 34.99995977, 51.94414947, 679.0
TRAF2, 37.01997993, -76.58913784, 656.36590000, -84.49833220, 27.17101152, 0.00000000, 679.0
TRAF1, 37.02552430, -76.59705221, 656.36590000, 128.55649885, 25.18538349, 0.00000000, 679.0
TRAF3, 37.01708845, -76.59216328, 697.66663533, -51.64744568, 34.99995977, 51.94414947, 680.0
TRAF2, 37.01999199, -76.58929467, 656.36590000, -84.49842662, 27.17101152, 0.00000000, 680.0
TRAF1, 37.02545163, -76.59693801, 656.36590000, 128.55656762, 25.18538349, 0.00000000, 680.0
TRAF3, 37.01732299, -76.59244099, 699.39810698, -41.68673246, 33.77343773, 51.94414947, 681.0
TRAF2, 37.02000405, -76.58945149, 656.36590000, -84.49852104, 27.17101152, 0.00000000, 681.0
TRAF1, 37.02537895, -76.59682380, 656.36590000, 128.55663640, 25.18538349, 0.00000000, 681.0
